push, 15100, 10
pop, 18200, 9
push, 14900, 10
push, 5000, 11
push, 9600, 12
pop, 21500, 11
push, 15500, 12
push, 15400, 13
peek, 2600, 13
pop, 21100, 12
pop, 17200, 11
peek, 2500, 11
peek, 2600, 11
peek, 4000, 11
pop, 20300, 10
peek, 2800, 10
peek, 3100, 10
push, 6500, 11
push, 16000, 12
peek, 2600, 12
pop, 18200, 11
push, 14800, 12
peek, 2500, 12
peek, 2500, 12
peek, 4100, 12
pop, 18300, 11
pop, 16900, 10
peek, 2200, 10
pop, 16900, 9
peek, 2200, 9
push, 15200, 10
pop, 17100, 9
peek, 2300, 9
pop, 14700, 8
push, 19400, 9
peek, 6200, 9
pop, 26600, 8
push, 17100, 9
push, 15500, 10
push, 4800, 11
pop, 22800, 10
push, 16700, 11
pop, 20200, 10
pop, 23800, 9
pop, 20000, 8
pop, 17000, 7
peek, 2400, 7
push, 15600, 8
push, 14400, 9
pop, 19900, 8
pop, 17800, 7
peek, 2500, 7
peek, 2300, 7
peek, 2400, 7
peek, 2400, 7
pop, 17600, 6
push, 11100, 7
pop, 16500, 6
push, 10900, 7
push, 12900, 8
push, 14800, 9
push, 9400, 10
peek, 3100, 10
peek, 2500, 10
pop, 24400, 9
peek, 2500, 9
pop, 17800, 8
peek, 2500, 8
pop, 16900, 7
push, 14900, 8
push, 15900, 9
push, 8700, 10
push, 14900, 11
peek, 3600, 11
pop, 21100, 10
push, 14800, 11
push, 13800, 12
pop, 24000, 11
pop, 20100, 10
peek, 2400, 10
pop, 17700, 9
pop, 20500, 8
pop, 17300, 7
pop, 15600, 6
push, 10900, 7
pop, 14600, 6
pop, 17000, 5
peek, 2500, 5
pop, 15200, 4
peek, 2500, 4
push, 11000, 5
push, 11900, 6
push, 4600, 7
push, 4900, 8
pop, 18600, 7
push, 13100, 8
pop, 16900, 7
push, 8900, 8
peek, 3000, 8
peek, 4200, 8
peek, 2600, 8
pop, 17100, 7
pop, 16900, 6
pop, 17500, 5
peek, 2500, 5
pop, 12000, 4
pop, 11200, 3
push, 11000, 4
push, 11800, 5
peek, 8000, 5
pop, 18900, 4
peek, 6200, 4
push, 17400, 5
push, 12400, 6
push, 12700, 7
peek, 3400, 7
peek, 2900, 7
pop, 15200, 6
peek, 3200, 6
push, 7000, 7
peek, 7300, 7
push, 19300, 8
peek, 6000, 8
pop, 21200, 7
peek, 3400, 7
peek, 3800, 7
peek, 3700, 7
pop, 19900, 6
peek, 3800, 6
peek, 6700, 6
pop, 23600, 5
pop, 17100, 4
push, 15000, 5
push, 13800, 6
push, 17100, 7
peek, 6300, 7
push, 24700, 8
push, 16500, 9
peek, 7700, 9
push, 17900, 10
push, 20000, 11
peek, 3700, 11
pop, 22900, 10
peek, 3500, 10
pop, 22300, 9
peek, 3500, 9
pop, 22500, 8
pop, 23800, 7
peek, 3000, 7
peek, 2800, 7
push, 14200, 8
push, 15300, 9
pop, 21500, 8
peek, 2400, 8
push, 16400, 9
pop, 20700, 8
pop, 17500, 7
pop, 17700, 6
pop, 76600, 5
pop, 39400, 4
push, 11700, 5
push, 9300, 6
push, 9500, 7
pop, 14700, 6
push, 10700, 7
peek, 2600, 7
pop, 14100, 6
peek, 2300, 6
push, 11400, 7
push, 14800, 8
peek, 2500, 8
push, 15000, 9
pop, 20600, 8
pop, 17700, 7
push, 14000, 8
peek, 2800, 8
pop, 19100, 7
peek, 2500, 7
push, 18200, 8
push, 15600, 9
pop, 20400, 8
pop, 17300, 7
push, 12700, 8
push, 14400, 9
push, 14900, 10
pop, 17700, 9
peek, 2800, 9
push, 13000, 10
peek, 2700, 10
pop, 17700, 9
push, 9300, 10
peek, 2700, 10
push, 14900, 11
peek, 3900, 11
peek, 2700, 11
peek, 2600, 11
pop, 21300, 10
pop, 17600, 9
peek, 2700, 9
push, 15200, 10
pop, 17900, 9
pop, 20700, 8
push, 15700, 9
push, 13100, 10
pop, 18100, 9
